year,Company,ProductGroup,NumCustomers,Spatial,NumPlants,SalesGrowth,TotalAsset,roa,FirmAge,PromoterOwn,Horizontal1
2011,Jubilant Life Sciences Ltd.,7.0,11.0,3.0,4.0,0.1957894184199817,62501.4,-1.26,33.0,49.04,3.0
2015,Jumbo Bag Ltd.,6.0,6.0,1.0,3.0,-0.0942601909847006,1042.2,-0.64,25.0,43.45,3.0
2016,Jumbo Bag Ltd.,5.0,6.0,1.0,3.0,0.099648565922231,1053.5,0.75,26.0,43.45,3.0
2011,Jyoti Structures Ltd.,2.0,3.0,3.0,2.0,0.0761872640608556,24594.9,4.01,37.0,27.75,3.0
2013,Jyoti Structures Ltd.,2.0,2.0,3.0,2.0,0.1901667376213414,42059.6,0.96,39.0,27.77,3.0
2015,K D D L Ltd.,7.0,5.0,1.0,4.0,-0.0531386191604862,1729.3,3.43,27.0,47.62,3.0
2016,K D D L Ltd.,10.0,4.0,1.0,4.0,0.0583817829457364,1996.7,3.95,28.0,44.84,3.0
2016,Kalyani Steels Ltd.,8.0,2.0,1.0,1.0,-0.0085335640410555,2418.1,0.18,37.0,58.61,3.0
2011,Kanoria Chemicals & Inds. Ltd.,13.0,8.0,2.0,3.0,0.4499585508480272,3058.9,0.62,22.0,70.13,3.0
2012,Kanoria Chemicals & Inds. Ltd.,10.0,8.0,2.0,3.0,-0.2532603992830211,1902.1,0.55,23.0,70.19,3.0
2013,Kanoria Chemicals & Inds. Ltd.,11.0,9.0,2.0,3.0,-0.3362372221992303,1477.3,-3.36,24.0,70.64,3.0
2015,Kanoria Chemicals & Inds. Ltd.,11.0,13.0,2.0,3.0,-0.079517635325052,1580.7,3.53,26.0,70.63,3.0
2016,Kanoria Chemicals & Inds. Ltd.,6.0,13.0,2.0,3.0,-0.1648279485158917,1383.2,-2.06,27.0,70.63,3.0
2013,Kinetic Engineering Ltd.,7.0,16.0,3.0,1.0,0.0719557195571956,241.1,1.62,41.0,42.73,3.0
2011,Kiri Industries Ltd.,2.0,17.0,2.0,3.0,0.0692397207137316,901.6,0.27,28.0,66.5,3.0
2010,Kirloskar Brothers Ltd.,12.0,14.0,2.0,6.0,0.6653118040089088,9662.2,5.82,12.0,58.19,3.0
2011,Kirloskar Brothers Ltd.,12.0,15.0,2.0,6.0,-0.0545153632685814,11064.8,-1.96,13.0,58.01,3.0
2013,Kirloskar Brothers Ltd.,9.0,46.0,1.0,6.0,0.1019305287667902,10451.9,-4.55,15.0,25.75,3.0
2015,Kirloskar Brothers Ltd.,9.0,66.0,1.0,6.0,0.1430601836922378,7800.3,0.46,17.0,34.64,3.0
2016,Kitex Garments Ltd.,6.0,10.0,1.0,1.0,-0.060089494992542,5389.3,-0.34,27.0,51.23,3.0
2010,Kokuyo Camlin Ltd.,6.0,6.0,1.0,4.0,0.079149386746669,2005.6,4.5,64.0,38.19,3.0
2011,Kokuyo Camlin Ltd.,6.0,6.0,1.0,4.0,0.0853638593622239,2619.1,0.1,65.0,64.2,3.0
2012,Kokuyo Camlin Ltd.,5.0,6.0,1.0,4.0,0.1387172919491739,2812.9,-4.85,66.0,63.95,3.0
2014,Kokuyo Camlin Ltd.,5.0,2.0,2.0,4.0,0.163302489354733,4262.9,1.19,68.0,74.99,3.0
2016,Kokuyo Camlin Ltd.,5.0,2.0,2.0,4.0,0.0718506079547223,4906.2,0.42,70.0,74.99,3.0
2010,Kuantum Papers Ltd.,3.0,2.0,2.0,1.0,0.4443640311199563,3195.6,5.97,13.0,74.5,3.0
2012,Kuantum Papers Ltd.,5.0,2.0,2.0,1.0,0.1254168772107124,3919.8,3.03,15.0,70.3,3.0
2013,Kuantum Papers Ltd.,6.0,2.0,2.0,1.0,0.1363820043103447,4020.8,6.93,16.0,70.3,3.0
2014,Kuantum Papers Ltd.,6.0,2.0,2.0,1.0,0.04421264742488,8857.7,5.43,17.0,70.3,3.0
2015,Kuantum Papers Ltd.,6.0,2.0,2.0,1.0,0.0462190438352536,9405.2,4.7,18.0,70.3,3.0
2016,Kuantum Papers Ltd.,5.0,2.0,2.0,1.0,0.1627305605786617,10724.8,7.36,19.0,70.3,3.0
2015,L G Balakrishnan & Bros. Ltd.,10.0,1.0,2.0,18.0,0.043362147726474,8651.6,6.87,59.0,47.32,3.0
2016,L G Balakrishnan & Bros. Ltd.,10.0,3.0,2.0,18.0,0.0814865957160178,8679.8,7.47,60.0,47.42,3.0
2016,L T Foods Ltd.,7.0,4.0,2.0,4.0,0.1264825389852844,13713.2,2.05,26.0,67.19,3.0
2012,Lakshmi Machine Works Ltd.,7.0,2.0,1.0,5.0,-0.0661992309390792,17951.2,6.44,50.0,28.34,3.0
2013,Lakshmi Machine Works Ltd.,7.0,2.0,1.0,5.0,0.1497392289743599,20247.3,8.63,51.0,28.34,3.0
2010,Linc Pen & Plastics Ltd.,2.0,6.0,2.0,1.0,0.1186515857174539,1324.4,7.26,16.0,69.14,3.0
2015,Lincoln Pharmaceuticals Ltd.,2.0,2.0,2.0,1.0,0.3949435227673843,2517.6,10.1,20.0,35.85,3.0
2016,Lincoln Pharmaceuticals Ltd.,3.0,2.0,2.0,1.0,-0.02558911908904,3023.7,9.85,21.0,33.18,3.0
2010,Lotus Chocolate Co. Ltd.,6.0,1.0,1.0,1.0,0.3134420178406643,285.7,-21.47,22.0,75.88,3.0
2011,Lotus Chocolate Co. Ltd.,1.0,1.0,1.0,1.0,0.4320843091334894,227.6,-8.77,23.0,67.18,3.0
2012,Lotus Chocolate Co. Ltd.,1.0,1.0,1.0,1.0,-0.1484873262469337,239.3,-6.64,24.0,72.06,3.0
2013,Lotus Chocolate Co. Ltd.,1.0,1.0,1.0,1.0,0.2089494910697138,227.2,-11.58,25.0,72.06,3.0
2014,Lotus Chocolate Co. Ltd.,1.0,1.0,1.0,1.0,0.0814932486100079,226.0,3.44,26.0,72.06,3.0
2015,Lotus Chocolate Co. Ltd.,1.0,1.0,1.0,1.0,0.0672737955346651,342.3,4.54,27.0,72.06,3.0
2016,Lotus Chocolate Co. Ltd.,2.0,1.0,1.0,1.0,0.0071566198733827,257.7,-1.53,28.0,72.06,3.0
2010,Lumax Industries Ltd.,5.0,12.0,1.0,5.0,0.3747554097605894,5994.0,4.74,29.0,73.68,3.0
2010,M R F Ltd.,8.0,1.0,2.0,8.0,0.3154765582069847,40116.0,10.35,50.0,26.74,3.0
2011,M R F Ltd.,7.0,1.0,2.0,8.0,0.3155656512351898,63512.9,3.93,51.0,27.03,3.0
2012,M R F Ltd.,2.0,1.0,2.0,8.0,0.2270476079535099,72320.7,8.17,52.0,27.17,3.0
2013,M R F Ltd.,2.0,1.0,2.0,8.0,0.0299630600800047,82851.4,10.33,53.0,27.32,3.0
2014,M R F Ltd.,3.0,1.0,1.0,8.0,0.0889169203872408,98248.6,9.94,54.0,27.22,3.0
2010,Machino Plastics Ltd.,1.0,7.0,1.0,2.0,0.3005941465561506,1365.1,7.17,24.0,74.02,3.0
2012,Machino Plastics Ltd.,3.0,6.0,1.0,2.0,0.1465577596266045,1278.6,-0.56,26.0,74.03,3.0
2013,Machino Plastics Ltd.,3.0,6.0,1.0,2.0,-0.0187767148381844,1299.0,-2.32,27.0,74.03,3.0
2014,Machino Plastics Ltd.,3.0,7.0,1.0,2.0,0.1774101540216772,1170.4,1.83,28.0,73.49,3.0
2016,Machino Plastics Ltd.,3.0,6.0,1.0,2.0,0.2565192035324504,1966.4,3.15,30.0,73.53,3.0
2010,Mafatlal Industries Ltd.,9.0,14.0,1.0,2.0,3.008277076606986,8494.9,52.64,97.0,65.73,3.0
2011,Mafatlal Industries Ltd.,7.0,14.0,1.0,2.0,-0.7894875587645171,5279.1,-10.64,98.0,65.73,3.0
2012,Mafatlal Industries Ltd.,9.0,19.0,1.0,2.0,4.568178655906498,7857.3,4.26,99.0,64.41,3.0
2013,Maharashtra Seamless Ltd.,4.0,1.0,3.0,3.0,-0.2885101799924934,31666.3,3.83,25.0,57.07,3.0
2014,Maharashtra Seamless Ltd.,4.0,1.0,3.0,3.0,0.1136917913471609,31139.5,4.74,26.0,58.47,3.0
2016,Mahindra C I E Automotive Ltd.,3.0,53.0,1.0,1.0,0.3434517995341497,40455.9,1.5,17.0,69.91,3.0
2010,Makers Laboratories Ltd.,8.0,2.0,1.0,1.0,0.1222963412168991,384.2,9.96,25.0,58.84,3.0
2011,Makers Laboratories Ltd.,5.0,1.0,1.0,1.0,0.1478746397694523,381.7,-1.31,26.0,58.37,3.0
2012,Makers Laboratories Ltd.,6.0,2.0,1.0,1.0,-0.0152204613211986,389.2,6.38,27.0,58.37,3.0
2013,Makers Laboratories Ltd.,6.0,2.0,1.0,1.0,0.117431485022307,411.9,1.62,28.0,58.37,3.0
2010,Malu Paper Mills Ltd.,4.0,1.0,1.0,1.0,0.398964987466645,1735.2,-1.71,16.0,65.21,3.0
2011,Malu Paper Mills Ltd.,3.0,1.0,1.0,1.0,0.0009826021617247,1672.8,-11.86,17.0,65.6,3.0
2012,Malu Paper Mills Ltd.,4.0,1.0,1.0,1.0,0.053239404088232,1712.1,-7.34,18.0,65.88,3.0
2013,Manali Petrochemicals Ltd.,6.0,2.0,1.0,1.0,0.0773169839583369,3327.3,9.45,27.0,44.81,3.0
2014,Manali Petrochemicals Ltd.,6.0,2.0,1.0,1.0,0.3162549311259135,4270.9,12.21,28.0,44.82,3.0
2011,Merck Ltd.,12.0,3.0,2.0,1.0,0.1067456278338114,8553.4,7.64,44.0,51.8,3.0
2011,Minda Corporation Ltd.,8.0,41.0,2.0,4.0,0.146168391913757,5335.1,6.36,26.0,53.94,3.0
2012,Minda Corporation Ltd.,8.0,41.0,2.0,4.0,0.0830172633727357,5523.5,5.01,27.0,53.94,3.0
2013,Minda Corporation Ltd.,8.0,41.0,2.0,4.0,0.0371725610905206,5765.4,4.04,28.0,53.94,3.0
2014,Minda Corporation Ltd.,8.0,41.0,2.0,4.0,0.0532229002316673,5474.4,6.63,29.0,63.15,3.0
2015,Minda Corporation Ltd.,10.0,25.0,2.0,4.0,0.0955461629144023,6597.9,8.16,30.0,63.16,3.0
2016,Minda Corporation Ltd.,10.0,58.0,2.0,4.0,0.0946931919584275,8257.0,6.81,31.0,70.21,3.0
2014,Minda Industries Ltd.,11.0,47.0,3.0,9.0,0.2326942499047999,8344.7,3.59,22.0,70.9,3.0
2010,Mirza International Ltd.,4.0,3.0,2.0,5.0,0.2775040185512134,3826.5,9.86,31.0,65.93,3.0
2011,Mirza International Ltd.,2.0,3.0,2.0,6.0,0.1486798679867986,4604.3,8.49,32.0,65.97,3.0
2012,Mirza International Ltd.,2.0,2.0,2.0,6.0,0.158436287889671,5121.5,9.02,33.0,65.97,3.0
2013,Mirza International Ltd.,2.0,2.0,2.0,6.0,0.0970997194276943,6204.5,8.29,34.0,65.97,3.0
2014,Mirza International Ltd.,2.0,2.0,2.0,6.0,0.298014835747086,6646.0,8.19,35.0,65.97,3.0
2016,Mirza International Ltd.,3.0,4.0,1.0,6.0,0.00955030831704,7680.9,9.35,37.0,73.78,3.0
2011,Modern Dairies Ltd.,5.0,2.0,1.0,1.0,0.056563500533618,1821.1,-10.11,19.0,45.69,3.0
2010,Monsanto India Ltd.,2.0,3.0,2.0,5.0,-0.1172493403693931,4844.5,8.49,61.0,72.15,3.0
2011,Monsanto India Ltd.,7.0,3.0,2.0,5.0,0.030103279869766,5395.7,10.06,62.0,72.15,3.0
2012,Monsanto India Ltd.,6.0,3.0,2.0,5.0,0.1923365890308039,5915.5,11.96,63.0,72.14,3.0
2013,Monsanto India Ltd.,6.0,3.0,2.0,5.0,0.3265541142472241,6112.5,21.57,64.0,72.14,3.0
2012,Morarjee Textiles Ltd.,3.0,1.0,1.0,1.0,0.2382340973823411,3979.2,6.34,17.0,63.88,3.0
2013,Morarjee Textiles Ltd.,1.0,7.0,1.0,1.0,0.0765649816528835,4278.2,6.92,18.0,63.88,3.0
2014,Morarjee Textiles Ltd.,1.0,20.0,1.0,1.0,-0.0678638652897187,4312.8,4.76,19.0,63.87,3.0
2015,Morarjee Textiles Ltd.,1.0,20.0,1.0,1.0,-0.0785624624788517,6179.7,3.24,20.0,59.71,3.0
2016,Morganite Crucible (India) Ltd.,4.0,10.0,2.0,1.0,0.2728557451896947,1193.6,15.85,31.0,75.0,3.0
2011,Multibase India Ltd.,5.0,7.0,3.0,1.0,0.047156052503646,332.2,7.17,20.0,75.0,3.0
2012,Multibase India Ltd.,6.0,7.0,3.0,1.0,0.1550603528319405,385.8,12.31,21.0,75.0,3.0
2013,Multibase India Ltd.,6.0,5.0,2.0,1.0,0.2156350482315112,476.9,12.03,22.0,75.0,3.0
2015,Nahar Industrial Enterprises Ltd.,7.0,3.0,1.0,4.0,-0.0166094943012061,16970.8,2.42,32.0,68.38,3.0
2016,Nahar Industrial Enterprises Ltd.,7.0,4.0,1.0,4.0,-0.0251268721376407,17723.5,3.91,33.0,68.56,3.0
2010,Nandan Denim Ltd.,8.0,27.0,1.0,1.0,0.3474719173995384,5073.8,3.45,16.0,52.64,3.0
2011,Nandan Denim Ltd.,8.0,27.0,1.0,1.0,0.1265666814270036,5442.4,3.58,17.0,55.88,3.0
2012,Nandan Denim Ltd.,8.0,27.0,1.0,1.0,0.2236007861232161,7057.4,5.11,18.0,57.86,3.0
2013,Nandan Denim Ltd.,8.0,27.0,1.0,1.0,0.2664981354488192,8345.6,4.93,19.0,57.98,3.0
2014,Nandan Denim Ltd.,8.0,3.0,1.0,1.0,0.2258160564622851,8963.4,5.91,20.0,60.26,3.0
2015,Nandan Denim Ltd.,9.0,3.0,1.0,1.0,0.0566136185755281,10753.1,6.5,21.0,61.47,3.0
2016,Nandan Denim Ltd.,9.0,7.0,1.0,1.0,0.0390889740315028,13713.0,5.98,22.0,58.27,3.0
2016,Natco Pharma Ltd.,5.0,13.0,1.0,7.0,0.9057779456193352,23478.0,24.56,35.0,51.25,3.0
2012,Navin Fluorine Intl. Ltd.,5.0,4.0,1.0,3.0,0.0491833781269381,9472.0,4.4,14.0,38.83,3.0
2010,Nelcast Ltd.,2.0,10.0,1.0,2.0,0.6071902208383786,3908.1,21.2,28.0,70.12,3.0
2011,Nelcast Ltd.,1.0,13.0,1.0,2.0,0.2894864297630366,4397.6,11.14,29.0,73.33,3.0
2012,Nelcast Ltd.,1.0,16.0,1.0,2.0,-0.2089865757807609,4400.9,3.03,30.0,73.79,3.0
2013,Nelcast Ltd.,1.0,26.0,1.0,2.0,0.0132777601913405,4592.4,5.03,31.0,74.08,3.0
2014,Nelcast Ltd.,1.0,28.0,1.0,2.0,0.0541506846937536,4850.7,4.65,32.0,74.42,3.0
2015,Nelcast Ltd.,1.0,29.0,1.0,2.0,0.0292902184829675,5150.8,6.38,33.0,74.42,3.0
2016,Nelcast Ltd.,2.0,26.0,1.0,2.0,0.0221863203020027,5448.7,6.44,34.0,74.53,3.0
2010,Nocil Ltd.,2.0,1.0,1.0,1.0,0.0435578330893118,4532.9,7.31,49.0,32.83,3.0
2011,Nocil Ltd.,3.0,1.0,1.0,1.0,0.0645800235211586,5510.5,2.55,50.0,35.82,3.0
2012,Nocil Ltd.,3.0,1.0,1.0,1.0,0.0252340252340252,7435.6,4.98,51.0,36.66,3.0
2014,Nocil Ltd.,3.0,1.0,1.0,2.0,0.2145148542470594,8142.6,7.01,53.0,37.0,3.0
2010,Nuway Organic Naturals India Ltd.,2.0,1.0,1.0,2.0,-0.1844987363100253,674.1,0.14,15.0,57.34,3.0
2011,Nuway Organic Naturals India Ltd.,4.0,1.0,1.0,2.0,3.8688016528925626,760.2,-3.63,16.0,60.56,3.0
2012,Nuway Organic Naturals India Ltd.,4.0,1.0,1.0,2.0,0.2713770422236368,629.3,-13.46,17.0,52.23,3.0
2013,Nuway Organic Naturals India Ltd.,3.0,1.0,1.0,2.0,0.034712950600801,532.9,-12.7,18.0,52.23,3.0
2014,Nuway Organic Naturals India Ltd.,3.0,1.0,1.0,2.0,-0.184516129032258,504.8,-23.09,19.0,52.23,3.0
2015,Nuway Organic Naturals India Ltd.,3.0,1.0,1.0,2.0,-0.2248813291139241,478.7,-6.91,20.0,52.23,3.0
2016,Nuway Organic Naturals India Ltd.,4.0,1.0,1.0,2.0,-0.5611125287063026,362.7,-20.75,21.0,52.23,3.0
2010,Opto Circuits (India) Ltd.,1.0,1.0,2.0,2.0,0.2793213149522799,20440.2,14.94,18.0,27.43,3.0
2016,Opto Circuits (India) Ltd.,1.0,3.0,3.0,2.0,-0.3428981348637016,19676.5,-17.23,24.0,28.25,3.0
2011,Orient Abrasives Ltd.,5.0,6.0,1.0,1.0,0.2367322198275863,2192.7,3.09,40.0,48.53,3.0
2015,Orient Abrasives Ltd.,7.0,5.0,1.0,1.0,0.5241359052188388,2767.9,10.23,44.0,63.06,3.0
2016,Orient Abrasives Ltd.,7.0,4.0,1.0,1.0,-0.2201272003083643,3420.2,2.33,45.0,63.18,3.0
2014,Panacea Biotec Ltd.,7.0,1.0,3.0,2.0,0.3640487325130963,21580.8,-4.91,30.0,74.51,3.0
2010,Panchsheel Organics Ltd.,2.0,3.0,1.0,1.0,0.1253706056755612,263.4,3.44,21.0,46.45,3.0
2011,Panchsheel Organics Ltd.,2.0,3.0,1.0,1.0,0.1392547986450885,298.1,6.48,22.0,53.94,3.0
2012,Panchsheel Organics Ltd.,3.0,3.0,1.0,1.0,-0.0151965642550379,320.9,4.14,23.0,60.2,3.0
2013,Panchsheel Organics Ltd.,3.0,3.0,1.0,1.0,0.1606843341160684,353.5,5.25,24.0,61.14,3.0
2014,Panchsheel Organics Ltd.,3.0,3.0,1.0,1.0,0.0170520231213873,331.4,5.67,25.0,68.17,3.0
2015,Panchsheel Organics Ltd.,6.0,3.0,1.0,1.0,0.0852514919011082,370.9,8.66,26.0,68.2,3.0
2016,Panchsheel Organics Ltd.,6.0,3.0,1.0,1.0,0.0801256873527103,395.1,8.38,27.0,68.2,3.0
2012,Patspin India Ltd.,5.0,3.0,1.0,2.0,0.1382957359930383,4252.7,-3.77,21.0,65.0,3.0
2013,Patspin India Ltd.,5.0,3.0,1.0,2.0,0.2390473390179359,4307.8,1.11,22.0,65.0,3.0
2014,Patspin India Ltd.,5.0,2.0,1.0,2.0,-0.0879607657016294,3856.2,-1.62,23.0,65.0,3.0
2015,Patspin India Ltd.,5.0,2.0,1.0,2.0,-0.1312228967909801,3604.1,0.08,24.0,65.0,3.0
2016,Patspin India Ltd.,5.0,2.0,1.0,2.0,0.1066187481281821,4260.4,1.43,25.0,65.0,3.0
2010,Pearl Polymers Ltd.,2.0,1.0,1.0,4.0,0.10929536893419,1668.6,-0.12,39.0,51.42,3.0
2011,Pearl Polymers Ltd.,2.0,1.0,1.0,4.0,0.1297877652933832,1570.9,-0.52,40.0,53.84,3.0
2012,Pearl Polymers Ltd.,2.0,1.0,1.0,4.0,0.0215700141442714,1630.8,-9.91,41.0,54.39,3.0
2013,Pearl Polymers Ltd.,2.0,1.0,1.0,4.0,0.0234510211145726,1522.2,-0.1,42.0,54.39,3.0
2014,Pearl Polymers Ltd.,2.0,1.0,1.0,4.0,-0.1171894816944281,1362.5,-3.18,43.0,53.42,3.0
2016,Pearl Polymers Ltd.,4.0,1.0,1.0,4.0,-0.0661232369818201,1321.7,-0.54,45.0,53.86,3.0
2015,Pfizer Ltd.,14.0,1.0,2.0,2.0,0.0914225496150713,29112.1,10.17,65.0,63.92,3.0
2016,Pfizer Ltd.,3.0,1.0,2.0,2.0,-0.0257415193774852,32928.5,6.46,66.0,63.92,3.0
2014,Pidilite Industries Ltd.,5.0,1.0,1.0,11.0,0.1344326141504956,40618.5,13.14,45.0,69.81,3.0
2015,Polyplex Corporation Ltd.,7.0,4.0,2.0,2.0,-0.095376159517605,6815.2,3.12,31.0,46.92,3.0
2016,Polyplex Corporation Ltd.,7.0,4.0,2.0,2.0,-0.0207245735633878,7147.4,6.54,32.0,50.02,3.0
2011,Punjab Chemicals & Crop Protection Ltd.,10.0,3.0,1.0,3.0,0.5032923675721788,5366.4,-19.01,36.0,50.36,3.0
2012,Punjab Chemicals & Crop Protection Ltd.,9.0,3.0,1.0,3.0,0.0,5366.4,-19.01,37.0,46.03,3.0
2013,Punjab Chemicals & Crop Protection Ltd.,7.0,3.0,1.0,3.0,-0.2289767689306614,5283.7,-0.13,38.0,46.03,3.0
2011,R D B Rasayans Ltd.,2.0,10.0,1.0,1.0,0.0706698460871448,709.1,3.01,16.0,68.24,3.0
2013,R D B Rasayans Ltd.,2.0,9.0,1.0,1.0,0.2341493081952257,695.4,2.36,18.0,71.36,3.0
2010,R S W M Ltd.,10.0,27.0,1.0,7.0,0.2273640131607057,17016.1,8.04,50.0,49.36,3.0
2011,R S W M Ltd.,11.0,27.0,1.0,7.0,0.0309348081246145,17798.1,-1.49,51.0,51.44,3.0
2015,R S W M Ltd.,11.0,35.0,1.0,7.0,-0.0527343624531854,22204.6,5.12,55.0,51.44,3.0
2016,R S W M Ltd.,10.0,38.0,1.0,7.0,0.0177745527540045,25136.0,4.02,56.0,50.91,3.0
2010,R T S Power Corpn. Ltd.,7.0,1.0,1.0,7.0,0.4117807720320465,1296.2,1.77,63.0,41.03,3.0
2011,R T S Power Corpn. Ltd.,7.0,1.0,1.0,7.0,-0.0552653640291481,1543.2,0.73,64.0,44.11,3.0
2012,R T S Power Corpn. Ltd.,7.0,1.0,1.0,7.0,-0.2355631399317406,1365.2,-1.39,65.0,52.12,3.0
2013,R T S Power Corpn. Ltd.,6.0,1.0,1.0,7.0,0.3885168318599874,1720.0,0.1,66.0,57.11,3.0
2014,R T S Power Corpn. Ltd.,6.0,1.0,1.0,7.0,0.187845659163987,1738.3,0.47,67.0,57.11,3.0
2015,R T S Power Corpn. Ltd.,7.0,1.0,1.0,7.0,-0.1645823182285745,1179.9,-0.31,68.0,67.1,3.0
2016,R T S Power Corpn. Ltd.,9.0,1.0,1.0,7.0,-0.2290195061888406,2111.6,0.65,69.0,67.25,3.0
2010,Ram Ratna Wires Ltd.,10.0,2.0,1.0,2.0,0.239953500034191,1580.5,6.5,18.0,72.54,3.0
2014,Ramkrishna Forgings Ltd.,2.0,1.0,3.0,2.0,0.6847074439615495,14194.5,5.51,33.0,48.02,3.0
2010,Rashtriya Chemicals & Fertilizers Ltd.,33.0,1.0,1.0,3.0,-0.0206015994976496,38220.5,5.05,32.0,92.5,3.0
2010,Raymond Ltd.,11.0,3.0,1.0,3.0,0.1006117944773148,29078.7,-4.52,85.0,39.06,3.0
2014,Reliance Naval & Engg. Ltd.,5.0,3.0,2.0,1.0,-0.6326073407051296,112086.6,-3.24,17.0,44.5,3.0
2014,Rico Auto Inds. Ltd.,6.0,18.0,1.0,6.0,-0.1898274296094458,8790.4,37.09,31.0,50.1,3.0
2015,Rico Auto Inds. Ltd.,9.0,18.0,1.0,6.0,0.1808549110371762,8336.5,3.37,32.0,50.1,3.0
2016,Rico Auto Inds. Ltd.,8.0,38.0,1.0,6.0,0.0496534264335077,9069.6,5.37,33.0,50.1,3.0
2014,Ruchi Soya Inds. Ltd.,13.0,2.0,1.0,21.0,0.1501571373662173,140111.3,-0.25,28.0,55.89,3.0
2013,S E L Manufacturing Co. Ltd.,6.0,29.0,1.0,7.0,-0.0716298346813479,52766.0,-4.78,13.0,8.37,3.0
2016,Salzer Electronics Ltd.,6.0,28.0,1.0,1.0,0.0782055020900165,4545.4,4.27,31.0,26.92,3.0
2010,Sangam (India) Ltd.,11.0,5.0,1.0,3.0,0.3877767061092947,11221.7,5.46,26.0,36.03,3.0
2011,Sangam (India) Ltd.,6.0,5.0,1.0,3.0,0.2028800027121862,11364.7,2.15,27.0,36.99,3.0
2012,Sangam (India) Ltd.,6.0,5.0,1.0,3.0,0.045869943560945,11365.1,4.49,28.0,37.99,3.0
2014,Sangam (India) Ltd.,8.0,5.0,2.0,3.0,0.0193554994196762,11824.2,4.27,30.0,42.8,3.0
2015,Sangam (India) Ltd.,10.0,7.0,2.0,3.0,0.0251967449181207,12982.9,5.95,31.0,47.35,3.0
2016,Sangam (India) Ltd.,12.0,6.0,2.0,3.0,0.0679963676037289,14445.1,3.42,32.0,47.35,3.0
2013,Sanofi India Ltd.,2.0,4.0,3.0,2.0,0.150059212688256,19087.6,14.6,57.0,60.4,3.0
2010,Schaeffler India Ltd.,5.0,4.0,3.0,2.0,0.3162059531109957,7834.0,17.72,48.0,51.33,3.0
2012,Schaeffler India Ltd.,5.0,2.0,2.0,2.0,0.1158185223844316,11523.0,14.75,50.0,51.33,3.0
2010,Seshasayee Paper & Boards Ltd.,2.0,3.0,1.0,2.0,0.1249858228422364,8750.1,8.03,50.0,42.75,3.0
2013,Seshasayee Paper & Boards Ltd.,2.0,3.0,1.0,2.0,0.2119990433564522,10946.7,2.42,53.0,44.15,3.0
2014,Seshasayee Paper & Boards Ltd.,2.0,3.0,1.0,2.0,0.0037398282310048,11010.6,1.65,54.0,43.42,3.0
2014,Shah Alloys Ltd.,6.0,3.0,1.0,1.0,-0.3753601229219573,7738.2,-11.69,24.0,54.19,3.0
2016,Shah Alloys Ltd.,6.0,3.0,1.0,1.0,0.1941212701888857,6715.1,-5.68,26.0,54.19,3.0
2011,Sharp India Ltd.,7.0,3.0,3.0,1.0,-0.1977485307507656,555.7,-2.42,26.0,80.0,3.0
2012,Sharp India Ltd.,4.0,2.0,3.0,1.0,-0.0515889393314072,696.4,-2.51,27.0,80.0,3.0
2010,Shilp Gravures Ltd.,5.0,2.0,2.0,1.0,0.0666795890676488,684.7,3.75,17.0,53.83,3.0
2011,Shilp Gravures Ltd.,7.0,2.0,2.0,1.0,0.1317463201889879,683.4,7.25,18.0,56.89,3.0
2016,Shilp Gravures Ltd.,8.0,2.0,3.0,1.0,0.0493325594892628,797.0,9.07,23.0,60.39,3.0
2013,Singer India Ltd.,4.0,4.0,3.0,1.0,0.2374264854998984,834.4,10.05,36.0,75.0,3.0
2015,Singer India Ltd.,4.0,4.0,2.0,1.0,-0.1606855543896467,1042.8,6.59,38.0,75.0,3.0
2016,Singer India Ltd.,4.0,4.0,2.0,1.0,0.5360476746124354,1230.4,6.26,39.0,75.0,3.0
2012,Siyaram Silk Mills Ltd.,7.0,1.0,1.0,4.0,0.1339802262326226,7919.3,7.24,34.0,67.06,3.0
2013,Siyaram Silk Mills Ltd.,7.0,1.0,1.0,4.0,0.2456001751363492,9006.4,8.02,35.0,67.06,3.0
2010,Solar Industries India Ltd.,11.0,5.0,1.0,13.0,0.1266095268188638,4850.6,10.81,15.0,74.6,3.0
2011,Solar Industries India Ltd.,4.0,5.0,1.0,13.0,0.3641558714743984,6291.1,11.5,16.0,74.84,3.0
2012,Solar Industries India Ltd.,3.0,8.0,1.0,13.0,0.253620488043073,7113.1,11.36,17.0,71.72,3.0
2013,Solar Industries India Ltd.,3.0,8.0,1.0,13.0,0.010168310133459,8253.2,10.63,18.0,72.68,3.0
2014,Solar Industries India Ltd.,3.0,13.0,1.0,13.0,0.1332724505327245,7969.1,13.32,19.0,72.91,3.0
2015,Solar Industries India Ltd.,3.0,22.0,1.0,13.0,0.0076644819311628,9190.7,12.32,20.0,72.98,3.0
2016,Solar Industries India Ltd.,2.0,24.0,1.0,13.0,0.1135773947041052,10727.1,13.47,21.0,72.98,3.0
2012,Srikalahasthi Pipes Ltd.,6.0,2.0,2.0,1.0,0.0995296747019021,9346.2,-1.96,21.0,50.78,3.0
2013,Srikalahasthi Pipes Ltd.,7.0,2.0,2.0,1.0,0.1583796823694967,10473.1,3.78,22.0,50.78,3.0
2014,Srikalahasthi Pipes Ltd.,7.0,1.0,2.0,1.0,0.0828006440478601,9870.1,7.97,23.0,50.78,3.0
2013,Stanpacks (India) Ltd.,4.0,2.0,2.0,1.0,0.3898447335291648,321.0,-3.25,22.0,35.33,3.0
